vehicle_lat,vehicle_long,nearest_city,state_admin1,country_code
48.44009814,-91.51964021,Atikokan,Ontario,CA
49.57699965,-73.29005513,Normandin,Quebec,CA
49.32053149,-72.90505979,Normandin,Quebec,CA
31.16008306,-100.0723777,Eden,Texas,US
46.25207638,-74.79443326,Labelle,Quebec,CA
37.51167375,-75.85541362,Exmore,Virginia,US
30.00007051,-91.82063335,New Iberia,Louisiana,US
45.14791719,-99.87189812,Gettysburg,South Dakota,US
46.11881797,-70.10335224,Saint-Come--Liniere,Quebec,CA
42.2963509,-71.97404042,Paxton,Massachusetts,US
30.39815987,-98.17514364,Briarcliff,Texas,US
49.41096303,-108.9583061,Shaunavon,Saskatchewan,CA
30.27641618,-117.8501525,Las Brisas,Baja California,MX
46.28223266,-86.40218299,Munising,Michigan,US
35.92146832,-112.4521155,Grand Canyon Village,Arizona,US
39.04280844,-111.2159689,Ferron,Utah,US
30.75069688,-87.26111112,Molino,Florida,US
42.73514494,-115.9721425,Mountain Home Air Force Base,Idaho,US
33.60450394,-71.58955834,Buxton,North Carolina,US
40.25267568,-84.09907407,Sidney,Ohio,US
31.40933477,-76.80527163,Southport,North Carolina,US
40.68008585,-78.39029137,Bellwood,Pennsylvania,US
36.73823338,-73.87219487,Nags Head,North Carolina,US
31.4594458,-70.76803234,Hamilton,Hamilton city,BM
44.09536305,-77.6207732,Quinte West,Ontario,CA
45.95475617,-79.47178708,Powassan,Ontario,CA
43.00384799,-106.3072172,Bar Nunn,Wyoming,US
36.88331068,-103.3892184,Clayton,New Mexico,US
41.5382929,-70.67231265,Falmouth,Massachusetts,US
30.00021171,-70.4080497,Hamilton,Hamilton city,BM
49.7149858,-102.0035772,Carlyle,Saskatchewan,CA
31.61939103,-74.19057073,Harkers Island,North Carolina,US
30.02816548,-119.7383951,Santa Anita,Baja California,MX
34.28160758,-70.01020605,Hamilton,Hamilton city,BM
30.12334031,-86.50417822,Destin,Florida,US
33.00840582,-119.9488688,Channel Islands Beach,California,US
49.34579828,-116.202325,Creston,British Columbia,CA
44.48418503,-76.16236192,Gananoque,Ontario,CA
37.92906328,-106.4574741,Del Norte,Colorado,US
32.23834229,-103.5503123,Jal,New Mexico,US
30.19626513,-74.15380498,Marsh Harbour,Central Abaco,BS
40.42013338,-71.75204538,Montauk,New York,US
30.00034636,-71.8282469,Marsh Harbour,Central Abaco,BS
49.82120459,-70.76989096,Saint-Ambroise,Quebec,CA
37.14288544,-78.17060788,Crewe,Virginia,US
38.00310845,-71.16167143,Amagansett,New York,US
30.59311777,-86.91592462,East Milton,Florida,US
30.56623771,-70.10726647,Hamilton,Hamilton city,BM
49.22993538,-100.5249658,Deloraine,Manitoba,CA
32.86691478,-78.60897163,Murrells Inlet,South Carolina,US
38.53157769,-70.0001105,Nantucket,Massachusetts,US
43.75683046,-70.16291161,Yarmouth,Maine,US
48.5886999,-75.54479556,Chapais,Quebec,CA
40.68055575,-70.29632833,Nantucket,Massachusetts,US
48.38313079,-70.17544875,La Malbaie,Quebec,CA
49.85601584,-102.0862332,Carlyle,Saskatchewan,CA
31.79352546,-70.03108502,Hamilton,Hamilton city,BM
49.76861904,-71.79452857,Pont Rouge,Quebec,CA
40.63059153,-70.22466307,Nantucket,Massachusetts,US
39.9682158,-75.03468696,Pennsauken,New Jersey,US
40.26356029,-117.3831087,Battle Mountain,Nevada,US
30.03441124,-70.03350633,Hamilton,Hamilton city,BM
47.53744088,-88.63138962,Laurium,Michigan,US
35.88069352,-74.35024866,Nags Head,North Carolina,US
38.20132583,-74.45452744,Ocean City,Maryland,US
48.70781311,-70.33265634,Saguenay,Quebec,CA
46.29749737,-84.08107159,Sault Ste. Marie,Michigan,US
46.09721651,-96.94884318,Wahpeton,North Dakota,US
39.60604525,-70.06003734,Nantucket,Massachusetts,US
31.00319527,-105.9724161,Fort Hancock,Texas,US
45.60184345,-72.50807032,Acton Vale,Quebec,CA
37.56947866,-78.792993,Lovingston,Virginia,US
39.37753155,-76.04039249,Aberdeen Proving Ground,Maryland,US
32.67291487,-114.4412534,Fortuna Foothills,Arizona,US
48.47292291,-70.08164373,La Malbaie,Quebec,CA
49.98541883,-113.1450134,Coalhurst,Alberta,CA
31.86638294,-76.18357152,Kure Beach,North Carolina,US
41.35719962,-76.10723182,Harveys Lake,Pennsylvania,US
30.44619465,-70.0000084,Hamilton,Hamilton city,BM
36.14592278,-79.12387461,Hillsborough,North Carolina,US
39.60383656,-119.0265885,Fernley,Nevada,US
32.67005469,-111.3144931,Avra Valley,Arizona,US
30.45293181,-71.45416172,Buxton,North Carolina,US
31.12924065,-75.09498597,Harkers Island,North Carolina,US
30.92777733,-76.84731031,Southport,North Carolina,US
39.21260564,-89.12079077,Ramsey,Illinois,US
46.56289002,-71.72005487,Donnacona,Quebec,CA
30.00363009,-100.5896037,Rocksprings,Texas,US
34.15122873,-109.6290881,Pinetop-Lakeside,Arizona,US
30.02143864,-107.6701589,Buenaventura,Chihuahua,MX
49.83272955,-70.42320467,Saguenay,Quebec,CA
34.28110166,-93.19741411,Lake Hamilton,Arkansas,US
39.97720775,-79.40018856,Bear Rocks,Pennsylvania,US
46.29971443,-115.5197701,Kamiah,Idaho,US
33.09576623,-73.9737193,Buxton,North Carolina,US
30.06879966,-96.37711422,Brenham,Texas,US
30.04536795,-70.74363015,Hamilton,Hamilton city,BM
39.10283852,-118.5049557,Fallon,Nevada,US
32.57025682,-77.32918076,Southport,North Carolina,US
30.34568338,-70.78738561,Hamilton,Hamilton city,BM
36.04615562,-112.6410278,Grand Canyon Village,Arizona,US
45.80558506,-71.66749586,Asbestos,Quebec,CA
32.28270501,-114.9011853,Nuevo Michoacan (Estacion Riito),Sonora,MX
30.05023041,-71.76258504,Marsh Harbour,Central Abaco,BS
36.53525369,-98.28534021,Helena,Oklahoma,US
42.83756461,-83.63261547,Holly,Michigan,US
30.30970111,-80.56260904,Sawgrass,Florida,US
37.9737644,-70.455328,Nantucket,Massachusetts,US
31.86028307,-70.03724286,Hamilton,Hamilton city,BM
45.60581577,-102.2982172,Bison,South Dakota,US
39.26746808,-82.23762805,The Plains,Ohio,US
30.68605298,-119.3249177,Rosarito,Baja California,MX
30.07605016,-72.51100982,Marsh Harbour,Central Abaco,BS
30.45144283,-106.6864321,Miguel Ahumada,Chihuahua,MX
30.65178768,-84.72749308,Gretna,Florida,US
30.38396166,-73.80464857,Marsh Harbour,Central Abaco,BS
48.17012566,-94.48776986,Redby,Minnesota,US
40.0281564,-75.78099773,Caln,Pennsylvania,US
32.84163066,-70.08700863,Hamilton,Hamilton city,BM
36.83776695,-70.62271912,Montauk,New York,US
38.02276669,-75.78298317,Crisfield,Maryland,US
30.04710456,-85.40605769,Mexico Beach,Florida,US
39.94047466,-74.31540537,Pine Ridge at Crestwood,New Jersey,US
35.63700509,-70.71102428,Buxton,North Carolina,US
32.47743153,-104.6454359,Atoka,New Mexico,US
31.97165377,-75.41658108,Harkers Island,North Carolina,US
31.92366219,-70.00714113,Hamilton,Hamilton city,BM
32.34788933,-106.3466089,White Sands,New Mexico,US
49.32755615,-83.58237643,Hearst,Ontario,CA
30.00000003,-102.530592,Sanderson,Texas,US
37.73060215,-70.77640195,Montauk,New York,US
38.77090894,-71.4099503,Amagansett,New York,US
30.54653434,-72.8321647,Buxton,North Carolina,US
34.55324103,-70.9507399,Buxton,North Carolina,US
37.01667855,-81.45952561,Tazewell,Virginia,US
31.99161235,-102.339182,Gardendale,Texas,US
45.89103752,-73.40136499,L'Assomption,Quebec,CA
49.04005697,-81.70444039,Timmins,Ontario,CA
30.37221871,-119.1530117,Santa Anita,Baja California,MX
49.72656524,-110.3559698,Medicine Hat,Alberta,CA
32.10789403,-95.17543541,Troup,Texas,US
34.85157808,-103.7288689,Tucumcari,New Mexico,US
38.19215074,-84.5816303,Georgetown,Kentucky,US
35.94348621,-106.791141,Santa Teresa,New Mexico,US
36.52547445,-87.09075985,Pleasant View,Tennessee,US
43.78974324,-82.02773926,Goderich,Ontario,CA
43.27685943,-115.3679831,Glenns Ferry,Idaho,US
30.15138012,-72.39976525,Marsh Harbour,Central Abaco,BS
30.75117461,-80.55880145,Saint Simons Island,Georgia,US
39.53278965,-87.67248354,Paris,Illinois,US
32.75030114,-77.73428651,Southport,North Carolina,US
38.07654038,-81.34560834,Montgomery,West Virginia,US
32.22766288,-78.2270266,Murrells Inlet,South Carolina,US
30.25799098,-73.50946435,Marsh Harbour,Central Abaco,BS
40.01085267,-70.14095644,Nantucket,Massachusetts,US
42.09246622,-101.7976643,Hyannis,Nebraska,US
33.11204668,-90.25487805,Tchula,Mississippi,US
40.34977081,-72.72180166,Mastic Beach,New York,US
48.83272701,-70.00447289,Forestville,Quebec,CA
31.96042751,-119.9277223,Avalon,California,US
30.13983846,-78.247767,Ponce Inlet,Florida,US
45.18765465,-70.02808854,Kingfield,Maine,US
30.40992741,-77.19706975,Isle of Palms,South Carolina,US
37.76124807,-119.9589749,Midpines,California,US
31.65200634,-70.72680634,Hamilton,Hamilton city,BM
42.54956623,-70.00641145,Provincetown,Massachusetts,US
47.59562931,-113.3000715,Seeley Lake,Montana,US
35.53273094,-70.11189408,Buxton,North Carolina,US
46.91693775,-98.29093854,Valley City,North Dakota,US
45.17117732,-115.7159681,McCall,Idaho,US
35.86188988,-119.8555486,Kettleman City,California,US
30.12497553,-95.65368402,Tomball,Texas,US
44.79327262,-96.36821661,Canby,Minnesota,US
32.79333428,-71.26721946,Buxton,North Carolina,US
30.09721103,-73.68570579,Marsh Harbour,Central Abaco,BS
33.17587538,-105.7915422,Mescalero,New Mexico,US
30.45521251,-94.09693425,Evadale,Texas,US
30.12050409,-118.0473178,Las Brisas,Baja California,MX
39.03779465,-107.9956593,Cedaredge,Colorado,US
49.64617889,-79.72168112,La Sarre,Quebec,CA
45.52903456,-78.63461994,Huntsville,Ontario,CA
32.68083087,-95.21632879,Hawkins,Texas,US
30.01515699,-110.1771624,Huepac,Sonora,MX
44.34180833,-72.78226255,Waterbury,Vermont,US
48.35048766,-82.50470869,Kapuskasing,Ontario,CA
30.19637818,-118.0281446,Las Brisas,Baja California,MX
36.19310374,-115.9819176,Pahrump,Nevada,US
42.86912431,-116.1254711,Mountain Home Air Force Base,Idaho,US
39.32065225,-119.9962624,Incline Village,Nevada,US
30.39731509,-70.3688091,Hamilton,Hamilton city,BM
44.49704406,-111.7350773,Ashton,Idaho,US
30.02890645,-70.01742261,Hamilton,Hamilton city,BM
30.34207829,-70.34703738,Hamilton,Hamilton city,BM
38.77278316,-94.42984498,Raymore,Missouri,US
46.56425657,-88.3991938,L'Anse,Michigan,US
34.19967078,-77.86456845,Seagate,North Carolina,US
30.92542398,-117.6221534,Rodolfo Sanchez Taboada,Baja California,MX
30.8169885,-103.3007701,Fort Stockton,Texas,US
40.49205266,-76.67031878,Lykens,Pennsylvania,US
32.87548102,-77.64776108,Southport,North Carolina,US
30.18016694,-118.0507917,Las Brisas,Baja California,MX
49.11781648,-70.21489761,Saguenay,Quebec,CA
30.00517292,-105.4197401,Ojinaga,Chihuahua,MX
30.2503677,-88.99323151,Gulfport,Mississippi,US
30.61975403,-71.36535445,Buxton,North Carolina,US
45.56853105,-84.91943212,Harbor Springs,Michigan,US
30.02720521,-108.2138131,Ejido El Largo,Chihuahua,MX
45.86687567,-116.3635504,Grangeville,Idaho,US
39.3127077,-79.47127729,Oakland,Maryland,US
49.76036827,-80.12491698,Iroquois Falls,Ontario,CA
36.25244663,-114.2901364,Meadview,Arizona,US
40.88615336,-72.98113104,Coram,New York,US
45.08057546,-78.33535477,Bancroft,Ontario,CA
48.90190895,-79.83494815,La Sarre,Quebec,CA
34.03722516,-109.6895479,Pinetop-Lakeside,Arizona,US
35.74664736,-72.38549169,Buxton,North Carolina,US
30.3167942,-70.00070898,Hamilton,Hamilton city,BM
40.51880701,-70.24744055,Nantucket,Massachusetts,US
42.44719244,-70.88993459,Nahant,Massachusetts,US
41.13079853,-76.86547419,Dewart,Pennsylvania,US
30.39517252,-95.50173074,Panorama Village,Texas,US
39.43751142,-71.07816928,Montauk,New York,US
44.86119396,-70.21868349,Strong,Maine,US
43.50000249,-119.954364,Hines,Oregon,US
43.78801634,-78.32858362,Cobourg,Ontario,CA
40.18575076,-75.15787374,Maple Glen,Pennsylvania,US
48.5653359,-74.0171823,Chibougamau,Quebec,CA
47.04014568,-73.8616029,Saint-Michel-des-Saints,Quebec,CA
37.30843407,-105.5119072,San Luis,Colorado,US
39.40057491,-70.34810261,Nantucket,Massachusetts,US
31.73706865,-95.72089594,Palestine,Texas,US
34.68405335,-119.8284489,Goleta,California,US
30.10354097,-74.35252414,Marsh Harbour,Central Abaco,BS
31.86420799,-70.73047006,Buxton,North Carolina,US
49.85420108,-113.2491838,Fort Macleod,Alberta,CA
34.65876331,-100.2554884,Wellington,Texas,US
32.88255684,-70.1462119,Hamilton,Hamilton city,BM
34.36810867,-113.3350714,Bagdad,Arizona,US
34.34727841,-119.6688572,Santa Barbara,California,US
46.58946701,-74.33599922,Saint-Michel-des-Saints,Quebec,CA
42.13325452,-91.72513918,Center Point,Iowa,US
30.49790936,-77.61854227,Isle of Palms,South Carolina,US
46.18567525,-115.9643623,Kamiah,Idaho,US
44.29242129,-113.8298608,Challis,Idaho,US
30.03178887,-73.742555,Marsh Harbour,Central Abaco,BS
40.46735129,-81.18703856,Rockford,Ohio,US
30.16769311,-73.86314083,Marsh Harbour,Central Abaco,BS
30.86389774,-99.59376887,Menard,Texas,US
32.92913449,-71.81658432,Buxton,North Carolina,US
30.20763324,-111.4498134,Benjamin Hill,Sonora,MX
31.61180326,-77.47376525,Southport,North Carolina,US
30.03886115,-116.5396806,Luis Rodriguez (El Vergel),Baja California,MX
34.18471193,-72.18946675,Buxton,North Carolina,US
47.61421581,-70.00672502,La Malbaie,Quebec,CA
47.8387397,-106.8984162,Glasgow,Montana,US
30.89870815,-81.94160689,Folkston,Georgia,US
42.94238223,-115.812671,Mountain Home Air Force Base,Idaho,US
30.46152204,-70.15091238,Hamilton,Hamilton city,BM
30.05235276,-95.14323757,Atascocita,Texas,US
45.53628134,-119.380589,Heppner,Oregon,US
36.16608202,-76.99009897,Ahoskie,North Carolina,US
48.81573472,-119.9582372,Tonasket,Washington,US
39.5866346,-76.44607607,Jarrettsville,Maryland,US
43.39360193,-78.55727452,Olcott,New York,US
30.65932399,-104.3158267,Fort Davis,Texas,US
36.48349808,-71.31926425,Ocean City,Maryland,US
47.83405367,-107.0452951,Jordan,Montana,US
36.12481242,-85.96585483,Gordonsville,Tennessee,US
39.5872854,-70.57376039,Nantucket,Massachusetts,US
34.60510814,-104.0896114,Fort Sumner,New Mexico,US
33.72183578,-73.47790516,Buxton,North Carolina,US
32.31270718,-94.16668144,Waskom,Texas,US
34.06310275,-114.3762356,Big River,California,US
42.5218094,-105.3760296,Douglas,Wyoming,US
34.0823428,-110.0747459,Lake of the Woods,Arizona,US
45.91687827,-77.91949847,Deep River,Ontario,CA
32.66303791,-87.35693918,Marion,Alabama,US
35.14220671,-111.9407499,Parks,Arizona,US
31.33016782,-91.96918438,Deville,Louisiana,US
42.82640459,-107.1488527,Mills,Wyoming,US
31.1745251,-87.14389497,Brewton,Alabama,US
30.11755245,-96.45829105,Brenham,Texas,US
39.69033899,-93.91513517,Hamilton,Missouri,US
32.57343563,-105.1833861,Atoka,New Mexico,US
48.36413218,-100.2275153,Towner,North Dakota,US
31.54116023,-84.09785165,Albany,Georgia,US
45.57859186,-79.70625141,Parry Sound,Ontario,CA
33.36581593,-72.10151332,Buxton,North Carolina,US
30.10754651,-72.53770888,Marsh Harbour,Central Abaco,BS
39.25639974,-72.68138405,Mastic Beach,New York,US
30.6673241,-92.11953178,Opelousas,Louisiana,US
30.05099556,-71.53576826,Marsh Harbour,Central Abaco,BS
30.33454862,-70.61207629,Hamilton,Hamilton city,BM
35.90197303,-70.00580975,Nantucket,Massachusetts,US
47.42052108,-70.04732852,La Pocatiere,Quebec,CA
49.87040914,-105.2478964,Moose Jaw,Saskatchewan,CA
35.76106705,-114.3388681,Dolan Springs,Arizona,US
32.36345692,-77.84026745,Southport,North Carolina,US
30.27932864,-95.35673878,Cut and Shoot,Texas,US
34.94303961,-102.4685895,Hereford,Texas,US
30.19973047,-74.04301142,Marsh Harbour,Central Abaco,BS
49.6217008,-70.25645055,Saguenay,Quebec,CA
30.00113004,-81.02228371,Saint Augustine Beach,Florida,US
34.67295634,-119.2543091,Pine Mountain Club,California,US
30.68383051,-75.70019779,Kure Beach,North Carolina,US
36.86340807,-70.38724167,Nantucket,Massachusetts,US
36.33185665,-109.1165448,Tsaile,Arizona,US
37.57991374,-116.7575251,Goldfield,Nevada,US
43.74621246,-80.14514724,Orangeville,Ontario,CA
32.59351621,-72.22366809,Buxton,North Carolina,US
30.19072512,-96.46569978,Brenham,Texas,US
35.03532145,-104.4742628,Santa Rosa,New Mexico,US
37.97858087,-70.03195175,Nantucket,Massachusetts,US
32.02168572,-75.28433621,Harkers Island,North Carolina,US
48.19069499,-93.72675549,International Falls,Minnesota,US
34.75481337,-116.6269778,Barstow,California,US
46.40042758,-82.24599537,Elliot Lake,Ontario,CA
33.92681933,-117.4034843,Riverside,California,US
49.63832426,-73.64884877,Chibougamau,Quebec,CA
49.98667964,-70.50252331,Saint-Ambroise,Quebec,CA
30.00000542,-95.35128037,Aldine,Texas,US
30.39251287,-73.44779617,Marsh Harbour,Central Abaco,BS
42.27815262,-72.87118824,Westhampton,Massachusetts,US
42.67415532,-98.20286478,Center,Nebraska,US
31.35070536,-113.7059436,Puerto Penasco,Sonora,MX
33.51275005,-70.65122906,Buxton,North Carolina,US
36.08144444,-113.855128,Meadview,Arizona,US
32.85595388,-71.55048475,Buxton,North Carolina,US
34.91880071,-70.32836325,Buxton,North Carolina,US
40.90639101,-103.63912,Kimball,Nebraska,US
34.46090543,-70.94983732,Buxton,North Carolina,US
49.5883732,-82.13694551,Kapuskasing,Ontario,CA
30.08976868,-87.75088688,Gulf Shores,Alabama,US
32.97506181,-109.8316917,Pima,Arizona,US
42.25180105,-81.84763646,Petrolia,Ontario,CA
31.0195446,-75.06681726,Harkers Island,North Carolina,US
37.45164912,-104.5204128,Trinidad,Colorado,US
30.51764524,-71.15937058,Buxton,North Carolina,US
32.5872233,-97.06784298,Mansfield,Texas,US
31.37662513,-79.69626075,Seabrook Island,South Carolina,US
30.01654737,-112.7612613,La Libertad,Sonora,MX
38.44468719,-113.4948211,Milford,Utah,US
49.19497623,-78.47292046,Macamic,Quebec,CA
35.94004286,-78.65944361,West Raleigh,North Carolina,US
32.67361723,-74.41316421,Buxton,North Carolina,US
46.97976475,-106.3960076,Jordan,Montana,US
44.90919389,-73.14798346,Swanton,Vermont,US
31.71337048,-84.84121267,Cuthbert,Georgia,US
38.86189527,-73.51955529,Beach Haven,New Jersey,US
49.9991064,-70.00776821,Forestville,Quebec,CA
31.45108735,-103.5332009,Pecos,Texas,US
30.64811097,-110.4502942,Cananea,Sonora,MX
39.85618138,-98.46123355,Red Cloud,Nebraska,US
39.34322825,-75.19481515,Fairton,New Jersey,US
30.01788649,-118.5836662,Las Brisas,Baja California,MX
32.70564414,-114.5350892,Yuma,Arizona,US
30.35723536,-117.5932056,Las Brisas,Baja California,MX
48.45408895,-88.62074581,Thunder Bay,Ontario,CA
31.41495174,-70.09993508,Hamilton,Hamilton city,BM
47.92843158,-81.58624292,Timmins,Ontario,CA
32.81303223,-119.9079286,Channel Islands Beach,California,US
36.81914482,-114.297251,Bunkerville,Nevada,US
36.26340159,-95.61162192,Claremore,Oklahoma,US
44.10504935,-106.0048541,Gillette,Wyoming,US
49.94707518,-73.85492713,Chibougamau,Quebec,CA
30.02923458,-116.7506164,Luis Rodriguez (El Vergel),Baja California,MX
30.15456809,-85.83874765,Panama City Beach,Florida,US
37.75384788,-105.4017146,Westcliffe,Colorado,US
34.15016018,-71.58199117,Buxton,North Carolina,US
42.942582,-77.27672695,Manchester,New York,US
34.62316464,-73.95932835,Buxton,North Carolina,US
35.8978995,-83.5776539,Sevierville,Tennessee,US
31.2950069,-91.85228857,Marksville,Louisiana,US
32.76664584,-81.43613322,Estill,South Carolina,US
31.64300661,-75.53673816,Harkers Island,North Carolina,US
30.38730527,-90.31761095,Ponchatoula,Louisiana,US
30.2896946,-77.86366982,Folly Beach,South Carolina,US
48.23764333,-83.08179114,Kapuskasing,Ontario,CA
39.53588235,-113.8077822,McGill,Nevada,US
32.78725252,-91.1924042,Lake Providence,Louisiana,US
36.39585534,-108.8417712,Tsaile,Arizona,US
38.53273481,-112.4458846,Beaver,Utah,US
46.69853657,-70.58131323,Bellechasse Regional County Municipality,Quebec,CA
43.36330033,-70.00316883,South Portland,Maine,US
45.25288398,-113.2856735,Salmon,Idaho,US
44.34428922,-82.80998189,Harbor Beach,Michigan,US
47.93351252,-70.25171646,La Malbaie,Quebec,CA
32.19734682,-77.17391113,Southport,North Carolina,US
42.66860252,-86.3891018,Douglas,Michigan,US
31.3885379,-75.24570685,Harkers Island,North Carolina,US
40.66294695,-99.60527696,Lexington,Nebraska,US
49.99758659,-80.93546789,Iroquois Falls,Ontario,CA
32.87936014,-75.82179239,Harkers Island,North Carolina,US
46.11095199,-99.37202995,Ashley,North Dakota,US
39.59541785,-116.9926205,Eureka,Nevada,US
30.66875892,-94.53746489,Woodville,Texas,US
30.89206479,-83.85970249,Boston,Georgia,US
44.0899519,-74.58101476,Tupper Lake,New York,US
30.02262384,-71.84316081,Marsh Harbour,Central Abaco,BS
47.67652408,-113.9549364,Pablo,Montana,US
36.62022737,-90.93153954,Doniphan,Missouri,US
43.05204893,-107.7803001,Riverton,Wyoming,US
39.10224495,-117.0299749,Tonopah,Nevada,US
45.83021044,-72.4644168,Drummondville,Quebec,CA
43.84609555,-119.3752918,Hines,Oregon,US
49.64801746,-97.96000676,Carman,Manitoba,CA
31.87320768,-112.1778869,Sells,Arizona,US
31.78896436,-72.9575388,Buxton,North Carolina,US
30.39192983,-94.33116923,Kountze,Texas,US
42.16043186,-110.0715031,Marbleton,Wyoming,US
41.79118563,-77.87424252,Coudersport,Pennsylvania,US
42.95680323,-84.76516364,Fowler,Michigan,US
30.0361265,-90.12252813,Metairie,Louisiana,US
48.89964823,-70.54474401,Saguenay,Quebec,CA
31.4378588,-76.02544536,Kure Beach,North Carolina,US
31.14097239,-73.29936074,Buxton,North Carolina,US
40.27550506,-78.69811855,Beaverdale,Pennsylvania,US
30.00314491,-72.08373848,Marsh Harbour,Central Abaco,BS
34.01751163,-76.45837739,Harkers Island,North Carolina,US
32.24237284,-99.15928379,Cisco,Texas,US
32.10129296,-72.35588772,Buxton,North Carolina,US
45.69432341,-95.35334616,Glenwood,Minnesota,US
36.08184725,-116.0543096,Pahrump,Nevada,US
30.36202425,-74.93746907,Cooper's Town,North Abaco,BS
30.42269487,-117.0659061,Las Brisas,Baja California,MX
35.80022503,-73.54741856,Buxton,North Carolina,US
37.48667899,-114.9545156,Alamo,Nevada,US
46.34481254,-109.3767956,Ryegate,Montana,US
47.59025332,-112.2705176,Choteau,Montana,US
32.41418766,-70.08337145,Hamilton,Hamilton city,BM
48.06813465,-107.4420846,Malta,Montana,US
47.71405823,-103.5566627,Watford City,North Dakota,US
47.54824021,-91.4508063,Silver Bay,Minnesota,US
49.51867189,-70.10598281,Forestville,Quebec,CA
37.16038017,-104.7540152,Trinidad,Colorado,US
39.29450465,-70.34019316,Nantucket,Massachusetts,US
42.2746799,-119.2018606,Lakeview,Oregon,US
31.91336526,-101.0079454,Sterling City,Texas,US
48.2973109,-72.04926116,Roberval,Quebec,CA
39.93708202,-96.58933211,Marysville,Kansas,US
30.35592159,-119.2262806,Santa Anita,Baja California,MX
47.54388192,-76.26557059,Ferme-Neuve,Quebec,CA
42.39747467,-72.83622474,Chesterfield,Massachusetts,US
30.02117224,-88.15028585,Dauphin Island,Alabama,US
46.09405194,-97.75927406,Forman,North Dakota,US
37.71320666,-76.86059497,King and Queen Court House,Virginia,US
34.95035073,-118.3952477,Tehachapi,California,US
49.44919612,-117.8230616,Castlegar,British Columbia,CA
44.99875555,-88.38308015,Gillett,Wisconsin,US
32.3380548,-75.4224916,Harkers Island,North Carolina,US
40.37049386,-89.53506719,Delavan,Illinois,US
48.09527566,-108.8582789,Fort Belknap Agency,Montana,US
35.19567532,-79.4056143,Southern Pines,North Carolina,US
30.00122104,-110.9826026,Benjamin Hill,Sonora,MX
38.97588582,-70.47325268,Nantucket,Massachusetts,US
30.58385638,-71.44580826,Buxton,North Carolina,US
31.87352495,-91.86186034,Harrisonburg,Louisiana,US
30.20559893,-70.00034084,Hamilton,Hamilton city,BM
30.46968047,-70.00162193,Hamilton,Hamilton city,BM
35.117316,-70.00031141,Buxton,North Carolina,US
32.6487783,-70.0000033,Hamilton,Hamilton city,BM
30.01044105,-108.9962419,Moctezuma,Sonora,MX
30.05684055,-70.00608881,Hamilton,Hamilton city,BM
30.50834204,-78.71592061,Folly Beach,South Carolina,US
32.63156564,-80.35225707,Meggett,South Carolina,US
39.66011001,-74.05284045,Surf City,New Jersey,US
35.04286577,-110.1141372,Holbrook,Arizona,US
35.68814423,-119.0850183,Richgrove,California,US
49.83246793,-70.60760523,Saint-Ambroise,Quebec,CA
47.11709768,-77.16195426,Deep River,Ontario,CA
40.97109215,-70.26051238,Nantucket,Massachusetts,US
36.02837732,-71.20669251,Buxton,North Carolina,US
35.4005142,-73.57549374,Buxton,North Carolina,US
32.1371366,-102.2816708,Gardendale,Texas,US
34.3567649,-89.98307094,Batesville,Mississippi,US
31.65146596,-119.7981385,Avalon,California,US
31.35740561,-75.72227781,Kure Beach,North Carolina,US
31.66369385,-86.24010857,Luverne,Alabama,US
39.39514788,-104.2877349,Kiowa,Colorado,US
37.11158267,-81.64031172,Tazewell,Virginia,US
36.05907148,-84.51857724,Wartburg,Tennessee,US
36.55151375,-98.9006415,Mooreland,Oklahoma,US
33.16166066,-86.7675944,Calera,Alabama,US
44.48969541,-109.2316201,Cody,Wyoming,US
34.18463815,-84.03833867,Buford,Georgia,US
41.98543633,-94.16104861,Ogden,Iowa,US
46.88565759,-76.75468663,Maniwaki,Quebec,CA
49.99966618,-71.18009272,Pont Rouge,Quebec,CA
40.26608521,-96.38918855,Tecumseh,Nebraska,US
30.11170018,-71.09973673,Hamilton,Hamilton city,BM
40.51589037,-75.09255689,Frenchtown,New Jersey,US
32.50125556,-107.4872461,Deming,New Mexico,US
48.25183578,-93.76990742,International Falls,Minnesota,US
30.14648609,-91.87252919,Saint Martinville,Louisiana,US
32.27009758,-78.78067747,Awendaw,South Carolina,US
44.63034674,-78.27579018,Peterborough,Ontario,CA
39.82688714,-70.00261398,Nantucket,Massachusetts,US
47.30315157,-71.19560867,Chateau-Richer,Quebec,CA
31.15498809,-70.95272975,Buxton,North Carolina,US
39.2456107,-104.4823115,Kiowa,Colorado,US
32.18227866,-70.00000371,Hamilton,Hamilton city,BM
30.30808842,-101.0026755,Sonora,Texas,US
44.34289804,-88.74291455,New London,Wisconsin,US
30.55769877,-119.9091657,Avalon,California,US
32.31147863,-72.17281458,Buxton,North Carolina,US
30.05413111,-96.06837612,Hempstead,Texas,US
37.52697407,-84.11316737,McKee,Kentucky,US
30.00077762,-70.99401894,Hamilton,Hamilton city,BM
30.00093245,-77.04612157,Cooper's Town,North Abaco,BS
47.44186618,-116.1345072,Kellogg,Idaho,US
39.3016583,-102.7120454,Burlington,Colorado,US
39.47617057,-70.01370634,Nantucket,Massachusetts,US
32.08925555,-72.71189875,Buxton,North Carolina,US
49.76440134,-93.6437304,Dryden,Ontario,CA
48.0256989,-89.22361095,Neebing,Ontario,CA
38.4608624,-110.8960709,Ferron,Utah,US
